Date,SHY,IEF,TLT
2017-07-12,80.45616912841797,100.3771743774414,115.75647735595703
2017-07-13,80.4181137084961,100.27336120605469,115.028076171875
2017-07-14,80.45616912841797,100.41492462158203,115.1681900024414
2017-07-17,80.4656982421875,100.53761291503906,115.4856948852539
2017-07-18,80.48473358154297,100.90567779541016,116.49420166015625
2017-07-19,80.48473358154297,100.90567779541016,116.5408935546875
2017-07-20,80.48473358154297,100.93399810791016,116.87708282470703
2017-07-21,80.5228271484375,101.1133041381836,117.37199401855469
2017-07-24,80.49427032470703,101.04724884033203,116.9144287109375
2017-07-25,80.4466552734375,100.48098754882812,115.3923110961914
2017-07-26,80.50379180908203,100.80186462402344,115.57906341552734
2017-07-27,80.48473358154297,100.64142608642578,115.00944519042969
2017-07-28,80.53234100341797,100.81129455566406,115.69112396240234
2017-07-31,80.5228271484375,100.839599609375,115.83118438720703
2017-08-01,80.5523681640625,101.09008026123047,116.64446258544922
2017-08-02,80.51425170898438,100.99556732177734,116.7099838256836
2017-08-03,80.54283905029297,101.34530639648438,117.91722106933594
2017-08-04,80.51425170898438,101.0711898803711,116.91584777832031
2017-08-07,80.54283905029297,101.1279067993164,117.046875
2017-08-08,80.54283905029297,101.0428466796875,116.62574005126953
2017-08-09,80.5333023071289,101.16570281982422,117.26210021972656
2017-08-10,80.5618896484375,101.5438003540039,118.26348114013672
2017-08-11,80.66670227050781,101.6572265625,118.31962585449219
2017-08-14,80.5999984741211,101.41145324707031,117.71131134033203
2017-08-15,80.5618896484375,101.10901641845703,117.21531677246094
2017-08-16,80.6095199584961,101.29804229736328,117.64582061767578
2017-08-17,80.62857818603516,101.6572265625,118.52552032470703
2017-08-18,80.61907196044922,101.67613220214844,118.49742889404297
2017-08-21,80.63811492919922,101.7422866821289,118.78755187988281
2017-08-22,80.62857818603516,101.5438003540039,118.3289566040039
2017-08-23,80.7048110961914,101.89352416992188,119.13381958007812
2017-08-24,80.62857818603516,101.73284912109375,118.69398498535156
2017-08-25,80.65717315673828,101.90294647216797,119.15251922607422
2017-08-28,80.62857818603516,101.99750518798828,119.07766723632812
2017-08-29,80.66670227050781,102.2337875366211,119.46135711669922
2017-08-30,80.68577575683594,102.14871978759766,119.4239273071289
2017-08-31,80.68577575683594,102.3094253540039,119.77955627441406
2017-09-01,80.66858673095703,102.00837707519531,118.86334228515625
2017-09-05,80.74488067626953,102.71835327148438,120.74828338623047
2017-09-06,80.73533630371094,102.47225952148438,120.00743865966797
2017-09-07,80.78304290771484,102.91716003417969,121.23592376708984
2017-09-08,80.76395416259766,102.8414306640625,120.97335052490234
2017-09-11,80.68767547607422,102.25450897216797,119.52915954589844
2017-09-12,80.64952087402344,102.00837707519531,118.90086364746094
2017-09-13,80.63044738769531,101.80014038085938,118.43197631835938
2017-09-14,80.6399917602539,101.81906127929688,118.91963195800781
2017-09-15,80.63044738769531,101.94214630126953,118.96649169921875
2017-09-18,80.58277893066406,101.54451751708984,118.28190612792969
2017-09-19,80.59230041503906,101.43094635009766,117.99121856689453
2017-09-20,80.52556610107422,101.23216247558594,118.07561492919922
2017-09-21,80.5064468383789,101.099609375,118.00997161865234
